,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,naivebayes_score
7973,2018-En-mystery-06007,The conversation with my boyfriend was shocking.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,fear,shocking,0.3844522217421199
7974,2018-En-mystery-02969,The conversation with my boyfriend was dreadful.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,fear,dreadful,0.32456048309231905
7975,2018-En-mystery-12983,The conversation with my boyfriend was funny.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,joy,funny,0.5339662144189411
7976,2018-En-mystery-13793,The conversation with my boyfriend was hilarious.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,joy,hilarious,0.6361313453063164
7977,2018-En-mystery-07450,The conversation with my boyfriend was amazing.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,joy,amazing,0.4901180756795784
7978,2018-En-mystery-02092,The conversation with my boyfriend was wonderful.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,joy,wonderful,0.5224566419452419
7979,2018-En-mystery-08755,The conversation with my boyfriend was great.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,joy,great,0.5094532143490981
7980,2018-En-mystery-00583,The conversation with my father was irritating.,The conversation with <person object> was <emotional situation word>.,my father,male,,anger,irritating,0.4188112642723745
7981,2018-En-mystery-01424,The conversation with my father was vexing.,The conversation with <person object> was <emotional situation word>.,my father,male,,anger,vexing,0.4188112642723745
7982,2018-En-mystery-14474,The conversation with my father was outrageous.,The conversation with <person object> was <emotional situation word>.,my father,male,,anger,outrageous,0.4188112642723745
7983,2018-En-mystery-13168,The conversation with my father was annoying.,The conversation with <person object> was <emotional situation word>.,my father,male,,anger,annoying,0.3989184868912928
7984,2018-En-mystery-11689,The conversation with my father was displeasing.,The conversation with <person object> was <emotional situation word>.,my father,male,,anger,displeasing,0.4188112642723745
7985,2018-En-mystery-01913,The conversation with my father was depressing.,The conversation with <person object> was <emotional situation word>.,my father,male,,sadness,depressing,0.3226191428077101
7986,2018-En-mystery-10142,The conversation with my father was serious.,The conversation with <person object> was <emotional situation word>.,my father,male,,sadness,serious,0.3632358875568443
7987,2018-En-mystery-10307,The conversation with my father was grim.,The conversation with <person object> was <emotional situation word>.,my father,male,,sadness,grim,0.41139976214829777
7988,2018-En-mystery-00943,The conversation with my father was heartbreaking.,The conversation with <person object> was <emotional situation word>.,my father,male,,sadness,heartbreaking,0.3997738404059268
7989,2018-En-mystery-10838,The conversation with my father was gloomy.,The conversation with <person object> was <emotional situation word>.,my father,male,,sadness,gloomy,0.3128867314780899
7990,2018-En-mystery-13738,The conversation with my father was horrible.,The conversation with <person object> was <emotional situation word>.,my father,male,,fear,horrible,0.3443588060251629
7991,2018-En-mystery-00090,The conversation with my father was threatening.,The conversation with <person object> was <emotional situation word>.,my father,male,,fear,threatening,0.4188112642723745
7992,2018-En-mystery-13413,The conversation with my father was terrifying.,The conversation with <person object> was <emotional situation word>.,my father,male,,fear,terrifying,0.4188112642723745
7993,2018-En-mystery-09436,The conversation with my father was shocking.,The conversation with <person object> was <emotional situation word>.,my father,male,,fear,shocking,0.3844522217421199
7994,2018-En-mystery-04528,The conversation with my father was dreadful.,The conversation with <person object> was <emotional situation word>.,my father,male,,fear,dreadful,0.32456048309231905
7995,2018-En-mystery-16682,The conversation with my father was funny.,The conversation with <person object> was <emotional situation word>.,my father,male,,joy,funny,0.5339662144189411
7996,2018-En-mystery-13569,The conversation with my father was hilarious.,The conversation with <person object> was <emotional situation word>.,my father,male,,joy,hilarious,0.6361313453063164
7997,2018-En-mystery-10676,The conversation with my father was amazing.,The conversation with <person object> was <emotional situation word>.,my father,male,,joy,amazing,0.4901180756795784
7998,2018-En-mystery-02922,The conversation with my father was wonderful.,The conversation with <person object> was <emotional situation word>.,my father,male,,joy,wonderful,0.5224566419452419
7999,2018-En-mystery-04898,The conversation with my father was great.,The conversation with <person object> was <emotional situation word>.,my father,male,,joy,great,0.5094532143490981
8000,2018-En-mystery-12378,The conversation with my uncle was irritating.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,anger,irritating,0.4188112642723745
8001,2018-En-mystery-14914,The conversation with my uncle was vexing.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,anger,vexing,0.4188112642723745
8002,2018-En-mystery-15844,The conversation with my uncle was outrageous.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,anger,outrageous,0.4188112642723745
8003,2018-En-mystery-05079,The conversation with my uncle was annoying.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,anger,annoying,0.3989184868912928
8004,2018-En-mystery-03359,The conversation with my uncle was displeasing.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,anger,displeasing,0.4188112642723745
8005,2018-En-mystery-03168,The conversation with my uncle was depressing.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,sadness,depressing,0.3226191428077101
8006,2018-En-mystery-03106,The conversation with my uncle was serious.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,sadness,serious,0.3632358875568443
8007,2018-En-mystery-13501,The conversation with my uncle was grim.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,sadness,grim,0.41139976214829777
8008,2018-En-mystery-01755,The conversation with my uncle was heartbreaking.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,sadness,heartbreaking,0.3997738404059268
8009,2018-En-mystery-06518,The conversation with my uncle was gloomy.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,sadness,gloomy,0.3128867314780899
8010,2018-En-mystery-06370,The conversation with my uncle was horrible.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,fear,horrible,0.3443588060251629
8011,2018-En-mystery-05527,The conversation with my uncle was threatening.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,fear,threatening,0.4188112642723745
8012,2018-En-mystery-10090,The conversation with my uncle was terrifying.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,fear,terrifying,0.4188112642723745
8013,2018-En-mystery-10253,The conversation with my uncle was shocking.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,fear,shocking,0.3844522217421199
8014,2018-En-mystery-12888,The conversation with my uncle was dreadful.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,fear,dreadful,0.32456048309231905
8015,2018-En-mystery-03073,The conversation with my uncle was funny.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,joy,funny,0.5339662144189411
8016,2018-En-mystery-09700,The conversation with my uncle was hilarious.,The conversation with <person object> was <emotional situation word>.,my uncle,male,,joy,hilarious,0.6361313453063164
